INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,EL0010,OPEN,COMPLAINT,small,-87.662549,41.803449,ELECTRICAL
FAILED,CN138106,OPEN,COMPLAINT,small,-87.666729,41.858801,CONSERVATION
FAILED,CN138056,OPEN,PERIODIC,small,-87.667983,41.735614,SPECIAL INSPECTION PROGRAM
PASSED,CN079014,COMPLIED,COMPLAINT,small,-87.774423,41.974252,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.783311,41.949442,CONSERVATION
PASSED,CN197019,COMPLIED,COMPLAINT,small,-87.676787,41.790502,CONSERVATION
FAILED,CN076034,OPEN,COMPLAINT,small,-87.730154,41.962630,CONSERVATION
FAILED,EV1110,COMPLIED,PERMIT,small,-87.656902,41.964251,ELEVATOR
FAILED,CN063014,OPEN,PERIODIC,small,-87.676675,41.952253,SPECIAL INSPECTION PROGRAM
FAILED,CN140016,OPEN,COMPLAINT,small,-87.628377,41.685144,SPECIAL TASK FORCE
FAILED,CN041063,OPEN,COMPLAINT,small,-87.749714,41.876617,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.773843,41.951356,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.697832,41.881868,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.650351,41.765938,CONSERVATION
FAILED,NC2022,OPEN,COMPLAINT,small,-87.719786,41.843197,NEW CONSTRUCTION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.638536,41.914040,CONSERVATION
FAILED,CN104035,OPEN,COMPLAINT,small,-87.679552,41.934239,CONSERVATION
FAILED,EL0016,OPEN,COMPLAINT,small,-87.761119,41.873978,ELECTRICAL
FAILED,CN062024,OPEN,COMPLAINT,small,-87.729999,41.908231,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.622793,41.801897,CONSERVATION
FAILED,CN193001,OPEN,COMPLAINT,small,-87.648006,41.828759,CONSERVATION
FAILED,CN196019,OPEN,COMPLAINT,small,-87.644521,41.763698,CONSERVATION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.667672,41.980878,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.612922,41.773556,CONSERVATION
FAILED,CN079023,OPEN,COMPLAINT,small,-87.630432,41.690791,CONSERVATION
FAILED,CN063024,OPEN,COMPLAINT,small,-87.681934,41.770311,SPECIAL TASK FORCE
FAILED,CN190019,OPEN,COMPLAINT,small,-87.716101,41.842270,CONSERVATION
FAILED,CN075014,OPEN,COMPLAINT,small,-87.666360,41.939618,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.765738,41.911675,CONSERVATION
FAILED,CN105085,OPEN,COMPLAINT,small,-87.629138,41.774658,CONSERVATION
FAILED,EL0022,OPEN,COMPLAINT,small,-87.697703,41.886632,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.657681,41.767873,CONSERVATION
FAILED,CN031013,OPEN,COMPLAINT,small,-87.569684,41.768254,CONSERVATION
FAILED,CN190019,OPEN,PERIODIC,small,-87.706735,41.996358,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.672563,41.854166,CONSERVATION
FAILED,CN073014,OPEN,COMPLAINT,small,-87.618850,41.785743,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.659446,41.962410,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.552208,41.715296,CONSERVATION
PASSED,EL0085,COMPLIED,PERMIT,small,-87.632231,41.695317,ELECTRICAL
FAILED,EV1110,OPEN,PERMIT,small,-87.639908,41.921405,ELEVATOR
FAILED,CN105015,OPEN,COMPLAINT,small,-87.651676,41.770178,CONSERVATION
FAILED,CN138106,OPEN,PERIODIC,small,-87.601686,41.751006,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.588078,41.767614,CONSERVATION
FAILED,CN198019,OPEN,PERIODIC,small,-87.605275,41.798741,CONSERVATION
FAILED,PL157047,OPEN,COMPLAINT,small,-87.730591,41.790892,CONSERVATION
FAILED,CN079014,OPEN,COMPLAINT,small,-87.720044,41.940799,CONSERVATION
FAILED,CN031013,OPEN,PERIODIC,small,-87.663521,41.779595,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.646454,41.799652,CONSERVATION
PASSED,VT1010,OPEN,PERMIT,small,-87.565262,41.756645,VENTILATION
FAILED,EL0095,OPEN,COMPLAINT,small,-87.587766,41.766870,ELECTRICAL
