INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,NC2071,OPEN,COMPLAINT,small,-87.672338,41.760003,CONSERVATION
FAILED,CN064014,OPEN,COMPLAINT,small,-87.611363,41.760393,CONSERVATION
FAILED,EL0086,OPEN,COMPLAINT,small,-87.610702,41.770919,ELECTRICAL
FAILED,CN198019,OPEN,COMPLAINT,small,-87.689944,41.908354,CONSERVATION
FAILED,CN077014,OPEN,COMPLAINT,small,-87.788974,41.998360,CONSERVATION
FAILED,CN014012,OPEN,COMPLAINT,small,-87.717864,41.960247,CONSERVATION
FAILED,CN031023,OPEN,COMPLAINT,small,-87.628821,41.763882,CONSERVATION
PASSED,EV1111,COMPLIED,PERIODIC,small,-87.624177,41.862045,ELEVATOR
FAILED,CN197087,OPEN,COMPLAINT,small,-87.728068,41.883929,SPECIAL TASK FORCE
FAILED,CN074014,OPEN,COMPLAINT,small,-87.628274,41.690596,CONSERVATION
PASSED,PL151137,OPEN,PERMIT,small,-87.670845,41.853055,PLUMBING
PASSED,VT1010,COMPLIED,PERMIT,small,-87.724092,41.737300,VENTILATION
FAILED,CN073014,OPEN,COMPLAINT,small,-87.598031,41.750154,CONSERVATION
FAILED,CN136026,OPEN,COMPLAINT,small,-87.754926,41.796300,CONSERVATION
PASSED,CN077014,COMPLIED,COMPLAINT,small,-87.664416,41.973463,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.655623,41.992946,ELEVATOR
PASSED,BR2080,COMPLIED,PERIODIC,small,-87.708082,41.879741,BOILER
FAILED,CN194029,OPEN,COMPLAINT,small,-87.656367,41.968959,CONSERVATION
FAILED,CN103015,OPEN,COMPLAINT,small,-87.628274,41.690596,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.731173,41.960082,CONSERVATION
FAILED,CN107035,OPEN,PERIODIC,small,-87.649996,41.853272,CONSERVATION
FAILED,CN069034,OPEN,COMPLAINT,small,-87.601761,41.778021,CONSERVATION
FAILED,VT3013,OPEN,COMPLAINT,small,-87.641885,41.905281,VENTILATION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.643062,41.754371,CONSERVATION
FAILED,CN077014,OPEN,COMPLAINT,small,-87.651846,41.776607,SPECIAL TASK FORCE
FAILED,CN197019,OPEN,COMPLAINT,small,-87.688395,41.809180,CONSERVATION
FAILED,CN063014,OPEN,COMPLAINT,small,-87.740969,41.779842,CONSERVATION
FAILED,CN062034,OPEN,COMPLAINT,small,-87.730187,41.836926,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.752115,41.953850,CONSERVATION
FAILED,CN063014,OPEN,PERIODIC,small,-87.672535,41.971845,CONSERVATION
PASSED,CN061014,COMPLIED,COMPLAINT,small,-87.613480,41.747916,CONSERVATION
FAILED,CN061024,OPEN,COMPLAINT,small,-87.614330,41.756487,CONSERVATION
PASSED,VT1010,COMPLIED,PERMIT,small,-87.648503,41.900408,VENTILATION
FAILED,EV1111,COMPLIED,PERIODIC,small,-87.699977,42.004896,ELEVATOR
FAILED,NC3052,OPEN,PERIODIC,small,-87.625704,41.855406,CONSERVATION
FAILED,CN015062,OPEN,PERIODIC,small,-87.654850,41.706911,CONSERVATION
FAILED,CN015012,OPEN,COMPLAINT,small,-87.729005,41.778473,SPECIAL INSPECTION PROGRAM
FAILED,CN135016,OPEN,COMPLAINT,small,-87.682254,41.854727,CONSERVATION
FAILED,EL0024,OPEN,COMPLAINT,small,-87.640592,41.838009,ELECTRICAL
FAILED,EV1111,OPEN,PERMIT,small,-87.623150,41.832790,ELEVATOR
FAILED,CN103015,OPEN,COMPLAINT,small,-87.549035,41.747728,CONSERVATION
