INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,CN061014,OPEN,COMPLAINT,small,-87.594508,41.781025,CONSERVATION
FAILED,CN105035,OPEN,COMPLAINT,small,-87.578628,41.766740,SPECIAL TASK FORCE
FAILED,PL153017,OPEN,COMPLAINT,small,-87.751393,41.973350,SPECIAL TASK FORCE
FAILED,CN111095,OPEN,COMPLAINT,small,-87.685667,41.802522,CONSERVATION
FAILED,CN067024,OPEN,COMPLAINT,small,-87.660746,41.706606,CONSERVATION
PASSED,VT1010,COMPLIED,PERMIT,small,-87.642424,41.928585,VENTILATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.626492,41.757064,CONSERVATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.582551,41.764490,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.675114,41.829510,CONSERVATION
FAILED,CN190029,OPEN,COMPLAINT,small,-87.706545,41.782668,CONSERVATION
FAILED,CN061014,OPEN,PERIODIC,small,-87.754993,41.960518,CONSERVATION
PASSED,EV1110,COMPLIED,PERIODIC,small,-87.726724,41.866040,ELEVATOR
FAILED,CN031013,OPEN,COMPLAINT,small,-87.582423,41.796537,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.810721,41.951198,CONSERVATION
FAILED,CN070014,OPEN,COMPLAINT,small,-87.689420,41.933130,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.708603,41.967793,CONSERVATION
FAILED,CN103025,OPEN,COMPLAINT,small,-87.701445,41.961341,SPECIAL INSPECTION PROGRAM
FAILED,EV1110,COMPLIED,PERMIT,small,-87.619109,41.852738,ELEVATOR
FAILED,CN101015,OPEN,COMPLAINT,large,-87.670769,41.884667,CONSERVATION
FAILED,EL0018,OPEN,COMPLAINT,small,-87.628827,41.904093,SPECIAL TASK FORCE
PASSED,CN196029,COMPLIED,COMPLAINT,small,-87.574690,41.754999,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.595384,41.803307,ELEVATOR
FAILED,CN076044,OPEN,COMPLAINT,small,-87.773418,41.952263,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.627853,41.889807,ELEVATOR
FAILED,PL160017,OPEN,COMPLAINT,small,-87.686889,41.769072,PLUMBING
FAILED,NC2022,OPEN,COMPLAINT,small,-87.658138,41.992342,NEW CONSTRUCTION
FAILED,190019,OPEN,COMPLAINT,small,-87.644947,41.742969,SPECIAL TASK FORCE
FAILED,CN101015,OPEN,COMPLAINT,small,-87.628358,41.749605,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.764748,41.907432,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.756836,41.912207,CONSERVATION
FAILED,EV1111,OPEN,PERIODIC,small,-87.658473,41.993659,ELEVATOR
FAILED,CN196029,OPEN,COMPLAINT,small,-87.802457,41.951187,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.601114,41.776117,CONSERVATION
FAILED,EV1110,OPEN,PERIODIC,small,-87.640450,41.940213,ELEVATOR
FAILED,CN061014,OPEN,COMPLAINT,small,-87.673798,41.767421,CONSERVATION
FAILED,EV1111,OPEN,PERIODIC,small,-87.659738,41.882826,ELEVATOR
PASSED,EV1111,COMPLIED,PERMIT,small,-87.626009,41.902300,ELEVATOR
FAILED,CN067024,OPEN,COMPLAINT,small,-87.536347,41.703398,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.693209,41.854001,CONSERVATION
FAILED,CN190019,OPEN,PERIODIC,small,-87.590104,41.791418,CONSERVATION
FAILED,CN067024,OPEN,COMPLAINT,small,-87.667491,41.897981,CONSERVATION
FAILED,CN063014,OPEN,COMPLAINT,small,-87.633451,41.759317,CONSERVATION
FAILED,CN104015,OPEN,PERIODIC,small,-87.646919,41.923552,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.680548,41.880058,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.728318,41.880803,SPECIAL TASK FORCE
FAILED,CN062014,OPEN,COMPLAINT,small,-87.650405,41.964401,CONSERVATION
FAILED,ELGB01,OPEN,PERMIT,small,-87.763495,41.927175,ELECTRICAL
FAILED,CN074024,OPEN,COMPLAINT,small,-87.726218,41.904683,CONSERVATION
FAILED,EL0029,OPEN,COMPLAINT,small,-87.643734,41.807183,ELECTRICAL
FAILED,CN190029,OPEN,PERIODIC,small,-87.645824,41.935449,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.690514,41.983054,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.656788,41.768746,CONSERVATION
FAILED,CN192019,OPEN,COMPLAINT,small,-87.589372,41.756092,CONSERVATION
FAILED,NC2071,OPEN,COMPLAINT,small,-87.689355,41.749833,NEW CONSTRUCTION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.571564,41.726057,CONSERVATION
FAILED,CN105015,OPEN,PERIODIC,small,-87.765176,41.893025,CONSERVATION
PASSED,EV1110,COMPLIED,PERMIT,small,-87.766684,41.939649,ELEVATOR
PASSED,CN061014,COMPLIED,COMPLAINT,small,-87.717983,41.964226,CONSERVATION
PASSED,CN065034,COMPLIED,COMPLAINT,small,-87.664416,41.973463,CONSERVATION
PASSED,VT1010,COMPLIED,PERMIT,small,-87.914428,42.008536,VENTILATION
FAILED,CN065034,OPEN,COMPLAINT,small,-87.616284,41.801101,CONSERVATION
FAILED,CN065014,OPEN,COMPLAINT,small,-87.716104,41.941634,CONSERVATION
FAILED,VT1010,OPEN,PERMIT,small,-87.670835,41.853590,VENTILATION
FAILED,CN196029,OPEN,PERIODIC,small,-87.606040,41.751158,CONSERVATION
FAILED,CN076034,OPEN,COMPLAINT,small,-87.713558,41.838531,CONSERVATION
FAILED,CN190029,OPEN,COMPLAINT,small,-87.673506,41.992757,CONSERVATION
FAILED,CN077014,OPEN,COMPLAINT,small,-87.588051,41.766440,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.638763,41.911857,CONSERVATION
FAILED,CN074024,OPEN,COMPLAINT,small,-87.750356,41.920640,CONSERVATION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.633197,41.679836,CONSERVATION
PASSED,VT1030,COMPLIED,PERMIT,small,-87.719739,41.852196,VENTILATION
FAILED,EL0096,OPEN,COMPLAINT,small,-87.626056,41.802735,SIGNS
FAILED,NC2011,OPEN,COMPLAINT,small,-87.686519,41.800572,CONSERVATION
FAILED,CN015022,OPEN,COMPLAINT,small,-87.728714,41.778696,SPECIAL INSPECTION PROGRAM
FAILED,CN079014,OPEN,COMPLAINT,small,-87.698064,41.916828,CONSERVATION
FAILED,CN073024,OPEN,COMPLAINT,small,-87.729836,41.854447,CONSERVATION
FAILED,EV1111,OPEN,PERMIT,small,-87.664597,41.916996,ELEVATOR
FAILED,CN104025,OPEN,COMPLAINT,small,-87.622048,41.702260,CONSERVATION
FAILED,CN060001,OPEN,PERIODIC,small,-87.647976,41.905164,CONSERVATION
PASSED,CN197087,COMPLIED,COMPLAINT,small,-87.648512,41.836091,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.601273,41.783163,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.582500,41.773268,CONSERVATION
FAILED,CN190019,OPEN,PERIODIC,small,-87.623982,41.853603,CONSERVATION
FAILED,CN062024,OPEN,COMPLAINT,small,-87.693904,41.878259,CONSERVATION
PASSED,EV1111,COMPLIED,PERMIT,small,-87.729142,41.960396,ELEVATOR
FAILED,CN136016,OPEN,COMPLAINT,small,-87.772195,41.865598,CONSERVATION
FAILED,CN107035,OPEN,COMPLAINT,small,-87.705133,41.852612,SPECIAL INSPECTION PROGRAM
FAILED,CN104015,OPEN,COMPLAINT,small,-87.771667,41.902164,SPECIAL TASK FORCE
FAILED,PL237014,OPEN,COMPLAINT,small,-87.762130,41.893060,SPECIAL TASK FORCE
FAILED,CN061014,OPEN,COMPLAINT,small,-87.653444,41.962812,CONSERVATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.562259,41.709343,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.648458,41.833855,CONSERVATION
PASSED,EL0037,COMPLIED,PERMIT,small,-87.621444,41.812466,ELECTRICAL
FAILED,CN070014,COMPLIED,COMPLAINT,small,-87.768243,41.923062,CONSERVATION
FAILED,NC2071,OPEN,COMPLAINT,small,-87.702950,41.809640,CONSERVATION
FAILED,CN070014,OPEN,COMPLAINT,small,-87.674673,41.801887,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.683913,41.899544,CONSERVATION
FAILED,PL237026,OPEN,COMPLAINT,small,-87.649703,41.779784,SPECIAL TASK FORCE
