INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,CN190019,OPEN,COMPLAINT,small,-87.700754,41.951198,CONSERVATION
FAILED,EV1110,OPEN,PERIODIC,small,-87.666676,42.014011,ELEVATOR
FAILED,NC2010,OPEN,COMPLAINT,small,-87.649492,41.765014,CONSERVATION
FAILED,CN063014,OPEN,PERIODIC,small,-87.577356,41.761481,CONSERVATION
FAILED,EL0019,OPEN,COMPLAINT,small,-87.732395,41.876894,SPECIAL TASK FORCE
FAILED,CN076024,OPEN,COMPLAINT,small,-87.604853,41.801296,CONSERVATION
FAILED,CN105025,OPEN,COMPLAINT,small,-87.761435,41.881494,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.706234,41.796530,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.661844,41.776466,CONSERVATION
FAILED,PL162017,OPEN,COMPLAINT,small,-87.766883,41.886472,SPECIAL TASK FORCE
FAILED,CN190019,OPEN,PERIODIC,small,-87.653637,41.967406,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.588117,41.742125,NEW CONSTRUCTION
FAILED,PL151137,OPEN,PERMIT,small,-87.611964,41.810471,PLUMBING
FAILED,CN063014,OPEN,COMPLAINT,small,-87.723032,41.866312,CONSERVATION
FAILED,CN103015,OPEN,COMPLAINT,small,-87.555165,41.751395,CONSERVATION
FAILED,CN062024,OPEN,COMPLAINT,small,-87.629043,41.772616,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.707294,41.975052,SPECIAL TASK FORCE
FAILED,CN101015,OPEN,COMPLAINT,small,-87.652245,41.780689,CONSERVATION
FAILED,EL0017,OPEN,COMPLAINT,small,-87.666304,41.752028,ELECTRICAL
FAILED,EL0019,OPEN,COMPLAINT,small,-87.747421,41.904046,SPECIAL TASK FORCE
FAILED,CN197087,OPEN,COMPLAINT,small,-87.707751,41.938084,CONSERVATION
PASSED,VT1010,OPEN,PERMIT,small,-87.749108,41.954357,VENTILATION
FAILED,CN136016,OPEN,COMPLAINT,small,-87.563636,41.750285,CONSERVATION
FAILED,EL0019,OPEN,COMPLAINT,small,-87.671424,41.884074,CONSERVATION
FAILED,CN106015,OPEN,PERIODIC,small,-87.747459,41.876865,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.708481,41.916107,CONSERVATION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.722343,41.847402,CONSERVATION
FAILED,CN079014,OPEN,COMPLAINT,small,-87.559893,41.744058,CONSERVATION
FAILED,CN062024,OPEN,COMPLAINT,small,-87.704902,41.924630,CONSERVATION
FAILED,CN103015,OPEN,COMPLAINT,small,-87.693209,41.854001,CONSERVATION
FAILED,CN077024,COMPLIED,PERIODIC,small,-87.669854,41.793489,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.731602,41.875992,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.682186,41.965577,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.729676,41.801647,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.599166,41.747599,CONSERVATION
FAILED,CN065014,OPEN,COMPLAINT,small,-87.719095,41.910790,CONSERVATION
FAILED,EL0038,OPEN,COMPLAINT,small,-87.562116,41.760431,ELECTRICAL
FAILED,CN190019,OPEN,COMPLAINT,small,-87.576108,41.750668,CONSERVATION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.733248,41.864120,CONSERVATION
FAILED,CN110025,OPEN,COMPLAINT,small,-87.714139,41.932059,CONSERVATION
